"","id","rank","workers","company","url","state_l","state_s","city","metro","growth","revenue","industry","yrs_on_list"
"853",21888,853,42,"Atlas RFID Solutions","atlas-rfid-solutions","Alabama","AL","Birmingham","Birmingham-Hoover AL",528,8600378,"Software",3
"854",26547,854,17,"Wholesale Warranties","wholesale-warranties","California","CA","San Diego","San Diego",527,4181558,"Insurance",1
"855",24874,855,135,"LABUR Professional Staffing","labur-professional-staffing","Massachusetts","MA","Boston","Boston",527,6915000,"Human Resources",1
"856",22853,856,174,"JetSuite","jetsuite","California","CA","Irvine","Los Angeles",527,46510000,"Logistics & Transportation",1
"857",23725,857,85,"Appia","appia","North Carolina","NC","Durham","Durham NC",526,46353000,"Advertising & Marketing",2
"858",24811,858,20,"Sun Broadcast Group","sun-broadcast-group","New York","NY","New York","New York City",526,4709929,"Media",1
"859",21049,859,25,"The FlexPro Group","the-flexpro-group","Pennsylvania","PA","Plymouth Meeting","Philadelphia",525,6330000,"Health",3
"860",25886,860,7,"DevelopIntelligence","developintelligence","Colorado","CO","Boulder","Boulder CO",525,2046307,"Education",1
"861",23478,861,14,"Sandlapper Securities","sandlapper-securities","South Carolina","SC","Greenville","Greenville-Mauldin-Easley SC",524,5973448,"Financial Services",2
"862",21082,862,640,"Four Foods Group Holdings","four-foods-group-holdings","Utah","UT","American Fork","Provo-Orem UT",524,37364000,"Food & Beverage",3
"863",21010,863,41,"Edge Homes","edge-homes","Utah","UT","Orem","Provo-Orem UT",523,112782895,"Construction",3
"864",26516,864,46,"Haris Design & Construction","haris-design-construction","Maryland","MD","Germantown","Washington DC",520,18656198,"Government Services",1
"865",26107,865,7,"Landmark","landmark","Delaware","DE","Dover","Dover DE",520,3783730,"Construction",1
"866",23052,866,84,"Adora","adora","North Carolina","NC","High Point","Thomasville-Lexington NC",519,2545867,"Retail",2
"867",23429,867,255,"Sundance Healthcare","sundance-healthcare","Texas","TX","Arlington","Dallas",518,18566000,"Health",2
"868",15885,868,2,"Toussaint and Company","toussaint-and-company","Indiana","IN","Carmel","Indianapolis IN",518,2037758,"Human Resources",2
"869",26499,869,48,"CompuGroup Technologies","compugroup-technologies","Pennsylvania","PA","Pittsburgh","Pittsburgh PA",516,3754067,"IT Services",1
"870",25390,870,26,"DaVinciTek","davincitek","New Jersey","NJ","Morristown","New York City",516,2534782,"IT Services",1
"871",26100,871,22,"Isom Global Strategies","isom-global-strategies","District of Columbia","DC","Washington","Washington DC",516,2416515,"Advertising & Marketing",1
"872",26400,872,15,"ShoeCenter.com","shoecentercom","New Jersey","NJ","Dunellen","New York City",516,4189500,"Retail",1
"873",25324,873,38,"NetImpact Strategies","netimpact-strategies","Virginia","VA","Chantilly","Washington DC",514,7967829,"Government Services",1
"874",21321,874,1900,"Staffworks Group","staffworks-group","Michigan","MI","Southfield","Detroit",514,33702000,"Human Resources",2
"875",25823,875,7,"OSSCube","osscube","Texas","TX","Austin","Austin",513,4472090,"IT Services",1
"876",26373,876,36,"RPI Consultants","rpi-consultants","Maryland","MD","Baltimore","Baltimore",512,9489503,"IT Services",1
"877",21873,877,20,"Meridian Pacific Properties","meridian-pacific-properties","California","CA","San Marcos","San Diego",512,13415944,"Real Estate",3
"878",23487,878,145,"National Corporate Housing","national-corporate-housing","Virginia","VA","Herndon","Washington DC",511,92121708,"Travel & Hospitality",2
"879",23328,879,518,"21c Museum Hotels","21c-museum-hotels","Kentucky","KY","Louisville","Louisville/Jefferson KY-IN",511,4298085,"Travel & Hospitality",2
"880",21776,880,70,"Procore Technologies","procore-technologies","California","CA","Carpinteria","Santa Barbara-Santa Maria-Goleta CA",510,9454324,"Software",3
"881",23396,881,40,"New River Systems","new-river-systems","Virginia","VA","Sterling","Washington DC",510,16007887,"Government Services",2
"882",23315,882,90,"Moguldom Media Group","moguldom-media-group","Florida","FL","Fort Lauderdale","Miami",510,15377405,"Media",2
"883",26245,883,20,"Gabby","gabby","Alabama","AL","Montevallo","Birmingham-Hoover AL",508,8760000,"Consumer Products & Services",1
"884",18648,884,38,"Advanced Systems Engineering","advanced-systems-engineering","Virginia","VA","Reston","Washington DC",506,6117408,"IT Services",4
"885",19715,885,61,"KeepCalling","keepcalling","Georgia","GA","Atlanta","Atlanta",506,41025000,"Telecommunications",4
"886",25505,886,26,"The Cassina Group","the-cassina-group","South Carolina","SC","Mount Pleasant","Charleston-North Charleston SC",505,4106614,"Real Estate",1
"887",20982,887,124,"Applause","applause","Massachusetts","MA","Framingham","Boston",503,24158000,"Business Products & Services",3
"888",21111,888,75,"Internet Marketing","internet-marketing","California","CA","San Diego","San Diego",503,17816391,"Advertising & Marketing",3
"889",25428,889,22,"Olo","olo","New York","NY","New York","New York City",503,3495032,"Software",1
"890",23212,890,31,"GameSim","gamesim","Florida","FL","Orlando","Orlando FL",503,3618809,"Software",2
"891",23339,891,79,"Noah Consulting","noah-consulting","Texas","TX","Houston","Houston",502,28672419,"Business Products & Services",2
"892",25322,892,25,"Ken Systems","ken-systems","Virginia","VA","Herndon","Washington DC",501,2504595,"IT Services",1
"893",24838,893,8,"OneTaste","onetaste","California","CA","San Francisco","San Francisco",500,4220190,"Education",1
"894",26041,894,34,"Fresh Healthy Vending International","fresh-healthy-vending-international","California","CA","San Diego","San Diego",500,4865837,"Food & Beverage",1
"895",26597,895,30,"Solar Alternatives","solar-alternatives","Louisiana","LA","New Orleans","New Orleans-Metairie-Kenner LA",499,3541675,"Energy",1
"896",24799,896,22,"ZEV Technologies","zev-technologies","California","CA","Oxnard","Oxnard-Thousand Oaks-Ventura CA",499,3574036,"Consumer Products & Services",1
"897",23366,897,150,"Private Prep","private-prep","New York","NY","New York","New York City",499,4424658,"Education",2
"898",26407,898,108,"Johnson Security Bureau","johnson-security-bureau","New York","NY","Bronx","New York City",497,3242862,"Security",1
"899",26149,899,28,"Steubenville Pike Auto","steubenville-pike-auto","Pennsylvania","PA","Robinson Township","Pittsburgh PA",497,2033087,"Retail",1
"900",25810,900,29,"AccuLynx","acculynx","Wisconsin","WI","Beloit","Janesville WI",497,3590530,"Software",1
"901",25814,901,10,"Kitewire","kitewire","Virginia","VA","Arlington","Washington DC",497,2245114,"Software",1
"902",24697,902,830,"Cielo","cielo","Wisconsin","WI","Brookfield","Milwaukee-Waukesha-West Allis WI",496,103511000,"Business Products & Services",1
"903",23040,903,50,"Arocon Roofing and Construction","arocon-roofing-and-construction","Maryland","MD","Westminster","Baltimore",496,9949700,"Construction",2
"904",23058,904,62,"North Florida Field Services","north-florida-field-services","Florida","FL","Jacksonville","Jacksonville FL",495,28574000,"Construction",2
"905",26414,905,70,"Panopto","panopto","Pennsylvania","PA","Pittsburgh","Pittsburgh PA",495,9346589,"Software",1
"906",21053,906,55,"Landmark Network","landmark-network","California","CA","North Hollywood","Los Angeles",495,9421560,"Real Estate",3
"907",26307,907,11,"Inspiria Media","inspiria-media","New York","NY","White Plains","New York City",494,2325282,"Media",1
"908",22953,908,102,"SalesStaff","salesstaff","Texas","TX","Stafford","Houston",494,6377726,"Business Products & Services",2
"909",23309,909,35,"3d Lacrosse","3d-lacrosse","Colorado","CO","Denver","Denver",493,7008804,"Consumer Products & Services",2
"910",21393,910,37,"Worldwide Power Products","worldwide-power-products","Texas","TX","Houston","Houston",493,36567478,"Energy",3
"911",23304,911,106,"Coretek Services","coretek-services","Michigan","MI","Farmington Hills","Detroit",492,25982707,"IT Services",2
"912",23306,912,808,"JobFinders Employment Services","jobfinders-employment-services","Missouri","MO","Columbia","Columbia MO",492,4699200,"Human Resources",2
"913",26429,913,50,"Kinetix Trading Solutions","kinetix-trading-solutions","New Jersey","NJ","Princeton","Trenton-Ewing NJ",492,7389824,"Financial Services",1
"914",25912,914,65,"Cervello","cervello","Massachusetts","MA","Boston","Boston",491,11779604,"IT Services",1
"915",25496,915,47,"Swift Capital","swift-capital","Delaware","DE","Wilmington","Philadelphia",491,11703500,"Financial Services",1
"916",19358,916,106,"Jama Software","jama-software","Oregon","OR","Portland","Portland OR",491,13009475,"Software",4
"917",25479,917,25,"Mobile Healthcare Solutions","mobile-healthcare-solutions","Arizona","AZ","Dewey","Prescott AZ",491,2062081,"Health",1
"918",26532,918,160,"Premier Management","premier-management","Maryland","MD","Columbia","Baltimore",490,19242500,"Government Services",1
"919",23403,919,5,"ExclusiveCPA","exclusivecpa","Wisconsin","WI","Kaukauna","Green Bay WI",490,7992963,"Advertising & Marketing",2
"920",21173,920,350,"MediaMath","mediamath","New York","NY","New York","New York City",490,310820958,"Advertising & Marketing",2
"921",22124,921,50,"Tower Legal Solutions","tower-legal-solutions","New York","NY","New York","New York City",489,83091126,"Business Products & Services",2
"922",18326,922,4100,"Dialog Direct","dialog-direct","Michigan","MI","Highland Park","Detroit",488,254980000,"Telecommunications",5
"923",25256,923,35,"Mongoose Metrics","mongoose-metrics","Ohio","OH","Independence","Cleveland",488,8191428,"IT Services",1
"924",25697,924,450,"Marbles: The Brain Store","marbles-the-brain-store","Illinois","IL","Chicago","Chicago",487,18912000,"Retail",1
"925",23354,925,15,"Vector Media Group","vector-media-group","New York","NY","New York","New York City",487,2930153,"Advertising & Marketing",2
"926",25979,926,30,"C-leveled","c-leveled","Pennsylvania","PA","Pittsburgh","Pittsburgh PA",487,2201504,"Business Products & Services",1
"927",25853,927,12,"DecisivEdge","decisivedge","Delaware","DE","Wilmington","Philadelphia",486,5403224,"Financial Services",1
"928",17681,928,75,"Moore Family Hearing Company","moore-family-hearing-company","California","CA","Roseville","Sacramento--Arden-Arcade--Roseville CA",485,12373664,"Health",2
"929",25637,929,50,"Ace Metrix","ace-metrix","California","CA","Mountain View","San Jose",485,10043398,"Advertising & Marketing",1
"930",21796,930,63,"Initials","initials","Georgia","GA","Clarkesville","Cornelia GA",484,17786245,"Retail",3
"931",25443,931,108,"Behavioral Health Works","behavioral-health-works","California","CA","Garden Grove","Los Angeles",484,4402856,"Health",1
"932",23348,932,65,"Netmark","netmark","Idaho","ID","Idaho Falls","Idaho Falls ID",483,6026144,"Advertising & Marketing",2
"933",23236,933,81,"Lifes2Good","lifes2good","Illinois","IL","Chicago","Chicago",483,16187101,"Consumer Products & Services",2
"934",23065,934,36,"TrendyMinds","trendyminds","Indiana","IN","Indianapolis","Indianapolis IN",483,4771539,"Advertising & Marketing",2
"935",24909,935,21,"MyDealerLot","mydealerlot","Georgia","GA","Roswell","Atlanta",483,2871074,"Business Products & Services",1
"936",26152,936,42,"MindPoint Group","mindpoint-group","Virginia","VA","Springfield","Washington DC",482,8546022,"Security",1
"937",2157,937,86,"Nutiva","nutiva","California","CA","Richmond","San Francisco",482,69926685,"Food & Beverage",6
"938",21329,938,19,"Global Forwarding","global-forwarding","New Jersey","NJ","Manalapan","New York City",480,8636022,"Logistics & Transportation",2
"939",23256,939,16,"Media Vision USA","media-vision-usa","California","CA","Oakland","San Francisco",480,10044622,"Business Products & Services",2
"940",21045,940,13,"Wall Street Network Solutions","wall-street-network-solutions","New Jersey","NJ","Parsippany","New York City",480,10065107,"Telecommunications",3
"941",25191,941,135,"Posh Technologies","posh-technologies","Washington","WA","Redmond","Seattle",478,5831137,"IT Services",1
"942",19572,942,250,"Alliance Security","alliance-security","Rhode Island","RI","Warwick","Providence-New Bedford-Fall River RI-MA",478,14537862,"Security",4
"943",23565,943,32,"PharmaPoint","pharmapoint","Alabama","AL","Birmingham","Birmingham-Hoover AL",478,7306081,"Health",2
"944",23493,944,45,"Richter10.2 Media Group","richter102-media-group","California","CA","San Jose","San Jose",478,2795976,"Advertising & Marketing",2
"945",25885,945,12,"Symbionce Financial Solutions","symbionce-financial-solutions","New Jersey","NJ","East Hanover","New York City",478,3269529,"Financial Services",1
"946",23290,946,117,"Power Grid Engineering","power-grid-engineering","Florida","FL","Winter Springs","Orlando FL",476,14563398,"Engineering",2
"947",22920,947,250,"NSR Solutions","nsr-solutions","Maryland","MD","Rockville","Washington DC",476,11510290,"Government Services",2
"948",25356,948,11,"SeQuel Response","sequel-response","Minnesota","MN","Eden Prairie","Minneapolis",476,10986534,"Advertising & Marketing",1
"949",23391,949,92,"Fingerpaint","fingerpaint","New York","NY","Saratoga Springs","Albany-Schenectady-Troy NY",476,18680000,"Advertising & Marketing",2
"950",17769,950,47,"VariQ","variq","Maryland","MD","Rockville","Washington DC",475,18682000,"Government Services",5
"951",25515,951,403,"Bosque Systems","bosque-systems","Texas","TX","Fort Worth","Dallas",474,81527934,"Energy",1
"952",24991,952,16,"GINIA","ginia","Virginia","VA","Alexandria","Washington DC",474,3243000,"Government Services",1
"953",25230,953,9,"Edge Velocity","edge-velocity","New Hampshire","NH","Salem","Boston",473,2002160,"Telecommunications",1
"954",19435,954,11,"The Ticket Experience","the-ticket-experience","Texas","TX","Houston","Houston",473,20951470,"Retail",4
"955",21350,955,36,"Indique Hair","indique-hair","Massachusetts","MA","Boston","Boston",472,7087017,"Retail",3
"956",23203,956,25,"PlayMaker CRM","playmaker-crm","Tennessee","TN","Franklin","Nashville",471,2821436,"Software",2
"957",22932,957,36,"Wilson Legal Solutions","wilson-legal-solutions","Pennsylvania","PA","Newtown Square","Philadelphia",471,8297735,"IT Services",2
"958",24857,958,38,"MACK Companies","mack-companies","Illinois","IL","Tinley Park","Chicago",471,46250100,"Real Estate",1
"959",20990,959,320,"Wireless Communications","wireless-communications","South Carolina","SC","Greenville","Newberry SC",471,45428000,"Retail",3
"960",25474,960,24,"The Wasmer Company","the-wasmer-company","Wisconsin","WI","New Holstein","Appleton WI",470,6264054,"Energy",1
"961",25049,961,26,"Konnect Public Relations","konnect-public-relations","California","CA","Los Angeles","Los Angeles",470,2341603,"Advertising & Marketing",1
"962",23454,962,30,"JB Cosmetics","jb-cosmetics","California","CA","Corona","Riverside-San Bernardino-Ontario CA",468,7801453,"Consumer Products & Services",2
